PUBLISHED_DATE,DOCUMENTS_INDEX,PUBLISHER,TOPIC,BYLINE,SECTION,SOURCE,LENGTH,DATELINE,SUMMARY,LOAD_DATE,LANGUAGE,CORRECTION_DATE,CORRECTION,GRAPHIC,TYPE,DOCUMENT_TYPE,PUBLISH_TYPE,COPYRIGHT
"October 26, 2001, Friday",1 of 81 DOCUMENTS,Austin American-Statesman (Texas),Environmental terrors,"Editorial Board, Austin American-Statesman",Editorial; Pg. A14,,392 words,,,"October 26, 2001",ENGLISH,,,,,,,Copyright 2001 The Austin American Statesman
,change,scientist,report,climate,air,attack,health,gulf,coast,make,Texas,inhal,pollute,likely,texan,government,global,damage,water,forest,decline,need,plan,university,union,concerned,life,take,lot,anthrax,anxiety,mount,may,worth,noting,far,prove,fatal,average,rogue,bacteria,spore,yet,surprisingly,difficult,mobilize,citizen,pollution,threat,prosperity,link,rather,problem,still,argue,whether,real,unless,way,quickly,expect,parade,horrible,cripple,economy,warn,group,new,predict,warming,profound,effect,state,include,shortage,disease,death,summer,heat,flood,coastal,erosion,appearance,unhappy,outlook,cotton,crop,tourism,lousy,fishing,loss,wildlife,habitat,list,think,issue,start,future,rice
,16,7,6,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"April 27, 2001, Friday",61 of 81 DOCUMENTS,Austin American-Statesman (Texas),LETTERS,,Editorial; Pg. A14,,991 words,,,"April 27, 2001",ENGLISH,,,"Vance Bradford//Texas Sen. Rodney Ellis, left, and Rep. Senfronia Thompson, D-Houston, held a news conference Monday on hate crimes legislation. Thompson's bill passed the House on Monday, and Ellis is sponsoring a similar bill in the Senate.Hate crimes bill unnecessary",,,,Copyright 2001 The Austin American-Statesman
,soul,scout,crime,consider,premeditation,human,we,austin,democracy,percent,wealth,garbage,criminal,april,administration,hour,need,enemy,product,god,China,American,Christian,editorial,state,accuse,think,use,fact,make,prove,go,hire,law,member,become,protect,issue,environment,almost,previous,president,play,let,lead,emission,rule,bush,keep,give,time,achieve,level,look,overlook,important,clone,something,animal,right,leader,life,young,man,own,political,tax,boycott,open,door,government,must,strip,controversial,symbolism,religion,jewish,message,christians,awaken,mayor,office,pick,a.m.,count,sentencing,act,people,motivate,least,callous,disregard,other,personal,rights,legacy,wrongly,jurisprudence,long
,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"July 18, 2001, Wednesday",62 of 81 DOCUMENTS,Austin American-Statesman (Texas),"At G-8 summit, Bush aimsto push plan against poverty He wants to give poorer nations grants rather than loans",Bob Deans American-Statesman Washington Staff,News; Pg. A5,,548 words,,,"July 18, 2001",ENGLISH,,,,,,,Copyright 2001 The Austin American Statesman
,Bush,summit,world,country,trade,leader,global,shut,poor,hope,bank,meet,meeting,European,president,trip,expect,support,grant,poorest,protester,free,poverty,call,provide,water,human,hundred,demonstrator,protest,term,commerce,globalization,allow,Italy,Britain,leave,today,weeklong,urge,annual,wealthiest,democratic,nation,rather,loan,eve,launch,strike,thousand,await,arrival,accuse,deny,benefit,make,reduction,central,theme,group,international,institution,shift,lend,give,order,help,without,cripple,debt,can,repay,propose,percent,fund,development,education,health,nutrition,supply,sanitation,need,speech,several,employee,bush,win,concept,weekend,counterpart,appearance,organizer,brace,"100,000",descend,upon,coastal,city,construction
,10,7,6,6,5,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"July 29, 2001, Sunday",64 of 81 DOCUMENTS,Austin American-Statesman (Texas),"Gay teens gather in Austin to talk, learn Weekend workshops strive to help youths deal with sexuality issues","Robert W. Gee, American-Statesman Staff",Metro/State; Pg. B1,,927 words,,,"July 31, 2001",ENGLISH,,,Samuel Amezaga: El Paso teen says it's exciting to see so many of his peers unafraid of being themselves.,,,,Copyright 2001 The Austin American Statesman
,gay,alice,gays,lesbian,know,homosexuality,teens,people,school,student,percent,Austin,Out_Youth,last,tell,mother,accord,many,much,try,think,lot,girl,television,find,ago,director,make,everyone,let,name,fear,youth,embrace,weekend,include,change,conference,health,focus,easier,average,today,counseling,support,start,straight,time,young,place,world,popular,choice,researcher,still,other,prejudice,Alice,San_Francisco_State_University,close,friend,classmate,parent,brother,sister,big,deal,oh,keep,go,whose,ask,use,harassment,grow,number,across,country,openly,dawn,100,bisexual,transgender,category,female,impersonator,transsexual,often,sex,operation,congregating,campus,regional,discuss,issue,range,mental,physical,political
,14,6,6,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"August 4, 2001, Saturday",66 of 81 DOCUMENTS,Austin American-Statesman (Texas),Metro & State Roundup,,Metro/State; Pg. B2,,1371 words,,,"August 6, 2001",ENGLISH,,,"Better not miss a spot -- Big Brother is watching: As he tended the grounds of the Institute of Texan Cultures in San Antonio on Friday, Francisco Almansa was under some pretty watchful eyes. The giant eyes were part of an ad for a museum exhibit., Brandon L. Walters // Andrea Yates",,,,Copyright 2001 The Austin American Statesman
,thursday,park,include,police,driver,ozone,friday,president,official,whale,kill,cause,charge,carry,order,case,member,wrecker,test,action,former,record,killer,five,marine,death,ban,life,lose,hand,victim,gag,court,state,memorial,juror,e.,coli,el,paso,result,cholera,lake,snow,mission,Johnson,texas,area,mean,condition,today,level,2001,monday,time,segment,conversation,run,recording,november,know,well,die,antonio,leave,least,change,rights,face,bomb,sergeant,walter,june,severe,agent,drow,request,capital,murder,rule,right,trial,public,name,pick,design,designer,bombing,among,nine,university,collapse,whose,student,professor,art,gun,tow,way
,7,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"September 2, 2001, Sunday",68 of 81 DOCUMENTS,Austin American-Statesman (Texas),"Downtown Austin rolls with the punches Economic beating stalls some construction, but can't stop developers' momentum","Michelle Breyer, American-Statesman Staff",Business; Pg. K1,,2944 words,,,"September 3, 2001",ENGLISH,,,"The CarrAmerica Building, center, as seen in July, takes shape on West Sixth Street in downtown Austin. Despite the past year's tepid economy, Austin's skyline continues to evolve. // Fleming's Prime Steakhouse & Wine Bar, left, and P.F. Chang's are among new restaurants already in business in the shadow of the expanding Austin Convention Center, right, on East Second Street.",,,,Copyright 2001 The Austin American Statesman
,plan,project,status,construction,original,downtown,office,start,building,center,apartment,market,new,retail,tower,tenant,work,developer,million,ground,street,hotel,condo,open,late,st,restaurant,city,space,expansion,development,unit,percent,break,2002,phase,Austin,real,take,way,time,early,luxury,lease,second,foot,w.,move,design,begin,make,slowdown,go,residential,place,convention,block,end,last,next,company,square,completion,set,Austin_Convention_Center,corp,west,economy,past,major,have,many,president,sixth,lamar,complex,hall,need,2004,congress,expect,fifth,Betts,america,rise,already,theater,delay,shopping,nine,hold,think,four,property,public,art,add,condominium,possible
,35,29,25,23,21,20,19,18,17,17,15,15,14,13,12,10,10,10,10,10,9,9,9,9,9,9,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"October 18, 2001, Thursday",70 of 81 DOCUMENTS,Austin American-Statesman (Texas),Texas Business,"Claudia Grisales, American-Statesman Staff",Business; Pg. C2,,660 words,,,"October 22, 2001",ENGLISH,,,,,,,Copyright 2001 The Austin American Statesman
,system,SBC,voting,company,price,fine,million,revenue,quarter,North_Texas,FCC,NetSolve,sell,service,information,expect,move,inc.,location,airport,sale,Kinko,lowest,december,1999,make,cent,gallon,average,travel,boost,holiday,money,county,use,early,largest,federal,commission,bureau,intentionally,provide,include,employee,previous,headquarters,president,chief,executive,officer,business,country,AAA_Texas,Texas,gasoline,less,expensive,fill,tank,drop,last,1.22,regular,unleaded,accord,monthly,survey,slow,demand,oil,accelerate,dropoff,air,put,downward,pressure,1.23,savings,road,upcoming,shopping,budget,spokesperson,save,consumer,allocate,elsewhere,claudia,grisale,tarrant,buys,eslate,online,replace,optical,scan,"776,850",start,next
,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 25, 2001, Thursday",71 of 81 DOCUMENTS,Austin American-Statesman (Texas),"Dales might be front ofCanadian flow to Big 12, Best women's player in conference is guard from Ontario","Olin Buchanan, American-Statesman Staff",Sports; Pg. D1,,806 words,,,"October 26, 2001",ENGLISH,,,"Stacey Dales, the Big 12 player of the year last season, has made OU a national contender.",,,,Copyright 2001 The Austin American Statesman
,player,big,basketball,Oklahoma,Dales,Conradt,find,season,woman,every,have,America,lead,national,team,success,play,grow,foreign,recruit,ontario,Canada,Canadian,give,cold,can,best,world,may,championship,reason,conference,last,expect,preseason,look,canadian,many,sport,definitely,thing,interest,six,future,do,worth,coach,career,recruiting,texas,internationally,chance,letter,follow,jody,hit,miss,Stacey_Dales,American,foreign_born,Texas,autumn,way,winter,arctic,wind,inevitably,gust,southward,chase,southern,climate,indoors,escape,relief,always,three,sweep,gymnasium,heartland,bring,ironic,reality,might,series,aboot,immensely,talented,rise,struggle,program,bona,fide,power,well,influence,senior,guard,average
,14,7,6,6,6,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 21, 2001, Friday",72 of 81 DOCUMENTS,Austin American-Statesman (Texas),NASA backtracks on decision to cut asteroid search funds,Jeff Nesmith Washington Bureau,News; Pg. A13,,463 words,,,"December 21, 2001",ENGLISH,,,"The 1,000-foot-wide radar dish at Arecibo Observatory in Puerto Rico is built into a natural sinkhole and is used to track near-Earth objects. Congress gives the project about $3.5 million a year for research.",,,,Copyright 2001 The Austin American Statesman
,object,radar,end,Earth,society,million,orbit,planetary,NASA,asteroid,collision,telescope,next,funding,determine,near_Earth,Arecibo,decision,cut,fund,program,track,newly,discover,course,condemned,agency,fiscal,director,collide,bring,lead,locate,century,astronomer,proposal,observation,plot,way,Congress,thursday,hurriedly,reverse,make,sure,action,astronomy,terminate,use,take,"400,000",another,keep,operating,current,fall,rather,jan,spokesman,confirm,tell,immediately,huge,hunk,rock,primarily,consider,distant,threat,every,100,wander,ago,believe,climate,change,extinction,dinosaurs,direct,larger,kilometer,diameter,2008,whether,due,provide,3.5,carry,search,submit,compete,plan,study,arecibo,crucial,exact,location,speed,direction
,6,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 21, 2001, Friday",73 of 81 DOCUMENTS,Austin American-Statesman (Texas),"Asteroid search funds slashed, then restored",Jeff Nesmith Washington Bureau,News; Pg. A13,,688 words,,,"December 21, 2001",ENGLISH,,,,,,,Copyright 2001 The Austin American Statesman
,object,radar,telescope,Earth,asteroid,end,orbit,determine,NASA,near_Earth,program,society,million,planetary,fund,collision,next,funding,plot,Arecibo,Congress,Friedman,decision,cut,track,newly,discover,course,condemned,agency,take,fiscal,director,collide,bring,lead,locate,century,provide,search,astronomer,proposal,observation,speed,mandate,part,find,head,optical,photograph,move,best,quickly,path,may,way,thursday,hurriedly,reverse,make,sure,action,astronomy,terminate,use,"400,000",another,keep,operating,current,fall,rather,jan,spokesman,confirm,tell,immediately,huge,hunk,rock,primarily,consider,distant,threat,every,100,wander,cataclysmic,crash,ago,believe,climate,change,extinction,dinosaurs,direct,larger,kilometer,diameter
,12,8,7,6,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 30, 2001, Sunday",74 of 81 DOCUMENTS,Austin American-Statesman (Texas),"A president's new purpose Sept. 11 may have changed the office and the administration, but it didn't change the man","Bob Deans, Washington Bureau",News; Pg. A1,,1367 words,,,"December 31, 2001",ENGLISH,,,"'Bush now has a purpose to his presidency that he lacked . . . prior to September 11th,' one analyst said of the president.// Nine days after the Sept. 11 attacks, millions of Americans watched President Bush speak in front of a joint session of Congress at the Capitol. As his personal inspiration, he cited the heroic actions of New York and New Jersey Port Authority officer George Howard, whose shield he carries. 'It is my reminder of lives that ended and a task that does not end,' the president said.'Called to do great things'Nation's tragedy raises opinions of Bush, whom some saw as a pretender",,,,Copyright 2001 The Austin American Statesman
,Bush,presidency,policy,office,election,foreign,bush,world,sept,man,change,time,september,11th,way,American,attack,president,far,give,people,country,nation,w.,terrorist,support,history,poll,show,percent,lot,ranch,reporter,ask,senior,think,go,stand,George,take,nearly,ago,controversy,foe,transform,stature,stage,determine,global,question,million,voter,popular,americans,job,strike,dec.,today,back,ahead,mind,address,though,vow,restore,political,new,sense,presidential,much,eye,public,play,well,aide,event,reply,news,conference,whether,add,seem,other,treaty,define,power,know,talk,may,deal,black,white,bring,vote,almost,professor,education,later,bin
,24,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"June 23, 2001, Saturday",76 of 81 DOCUMENTS,Austin American-Statesman (Texas),Letters,,Editorial; Pg. A10,,996 words,,,"June 25, 2001",ENGLISH,,,"Larry Bohlen, right, from Washington, D.C., and fellow members of Friends of Earth dressed as President Bush protest last week in Goteborg, Sweden. The group wants Bush to follow the Kyoto protocol on climate protection.// Amy Michelle Dawkins",,,,Copyright 2001 The Austin American Statesman
,teacher,take,choice,job,make,june,go,shortage,work,column,need,deal,Texas,report,protest,must,certified,seem,think,call,teach,wrong,state,pay,harm,use,system,woman,care,fat,Parker,negative,politically,current,master,degree,read,search,almost,find,good,yet,several,reasonable,education,address,leave,person,individual,austin,editorial,bodily,can,life,every,sure,mother,orientation,creation,preference,human,straight,folk,whole,assume,healthy,American_Statesman,accentuate,positive,please,sad,focus,aspect,president,tour,speak,largest,visit,"10,000",gather,previous,article,200,people,big,flop,statesman,toward,administration,ted,davis,georgetown,elementary,look,difficult,time,media,end,soon
,14,7,7,6,6,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"July 5, 2001, Thursday",77 of 81 DOCUMENTS,Austin American-Statesman (Texas),"David He writes everything. He plays everything, but how does a corporate-stamped hippie minstrel keep it reel?",Michael Corcoran Austin American-Statesman,XL Ent; Pg. 16,,2313 words,,,"July 6, 2001",ENGLISH,"September 6, 2001, Thursday",* A story on Page A7 Wednesday about career options for U.S. Sen. Phil Gramm after he leaves office misstated the year that Texas A&M University President Ray Bowen will step down. Bowen will leave in June 2002.,,,,,Copyright 2001 The Austin American Statesman
,Garza,go,song,play,label,hear,use,back,sing,album,make,record,baby,David_Garza,Atlantic,David,cd,know,studio,Twang_Twang,guitar,find,music,time,think,band,send,phone,tell,major,people,word,man,to,overdub,write,sell,ever,rock,still,artist,high,four,never,start,group,school,critic,let,Austin,part,room,audience,may,last,new,parent,musician,legal,name,drive,have,track,strike,sound,grow,turn,every,jam,producer,put,life,another,chance,work,game,ask,home,almost,bad,god,good,job,old,end,call,pay,scene,hand,van,quib,four_track,a.m.,week,congressman,look,compare,act,instrument
,27,14,11,10,9,9,9,9,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
"May 2, 2001, Wednesday",78 of 81 DOCUMENTS,Austin American-Statesman (Texas),'Survivor'in Texas?; No problem -- and we're not talking road-kill.,"Kitty Crider, American-Statesman Food Editor",Lifestyle; Pg. E1,,1344 words,,,"May 4, 2001",ENGLISH,,,"Central Texas boasts three types of edible mulberries., Cactus pads, or nopalitas, are edible, and prickly pears make a purple margarita. // We had a little too much fun with our state mammal, courtesy of Congress Avenue Card and Gift Shop, but we do have a point. Armadillo is edible, as are the mulberries, dandelion greens and prickly pears. In fact, half of the species of plants in a typical Central Texas pasture offer something to eat.  Among wildflowers in Texas, primroses are edible -- but bluebonnets and Indian paint brush are not. Vegetarians can get by just fine on the fat of the Central Texas land. This veggie platter includes native mulberries, primrose, dandelion greens, dandelion flowers and, of course, pecans.  Survivor cuisine,Texas-style If you know your state flower from your state mammal, you can survive out back in the Lone Star state",,,,Copyright 2001 The Austin American-Statesman
,survivor,eat,use,without,thing,meat,food,make,little,plant,edible,survival,Central_Texas,good,better,wild,fine,armadillo,taste,people,go,seed,trick,well,know,menu,rice,central,rattlesnake,forget,course,meal,another,smell,game,much,survive,many,Texas,Cheatham,have,someone,identify,fish,whole,series,especially,find,way,pasture,barbecue,cattle,species,texas,add,squirrel,state,mammal,leprosy,think,culinary,prickly,pear,ok,sticky,spine,take,restaurant,per,land,tell,consume,grind,area,salad,dandelion,green,flower,tend,note,toast,bread,teach,cattail,pollen,corn,survivalist,diet,rat,cricket,try,insect,besides,need,box,rule,water,hour,along
,9,8,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
