PUBLISHED_DATE,DOCUMENTS_INDEX,PUBLISHER,TOPIC,BYLINE,SECTION,SOURCE,LENGTH,DATELINE,SUMMARY,LOAD_DATE,LANGUAGE,CORRECTION_DATE,CORRECTION,GRAPHIC,TYPE,DOCUMENT_TYPE,PUBLISH_TYPE,COPYRIGHT
"January 31, 1998",3 of 177 DOCUMENTS,Austin American-Statesman (Texas),Antarctic drilling turns up shellfish; The fossils and algae tell of,RAY LILLEY,News; Pg. A22,,468 words,,,"February 2, 1998",ENGLISH,,,,,,,Copyright 1998 The Austin American-Statesman
,Antarctic,climate,ice,find,shell,million,ago,study,global,scientist,indicate,change,bed,warming,period,new,New_Zealand,Antarctica,shellfish,species,seab,warmer,project,coastal,believe,sea,history,clue,may,help,whether,glacial,take,algal,seaweed,environment,form,different,mollusk,debate,sheet,Ross_Sea,Barrett,Wellington,Pleistocene,Pliocene,dozen,kind,fossil,previously,unknown,alga,friday,discovery,degree,1.2,1.8,geology,professor,peter,barrett,coordinator,drilling,climatic,rock,core,"1,500",foot,unlock,offer,earlier,antarctic,warm,spell,predict,world,level,controversy,present,budd,recent,epoch,together,run,5.3,"10,000",major,hardly,ever,enormous,variety,something,type,alone,thick,layer,contain,barnacle,coral
"June 7, 1998",147 of 177 DOCUMENTS,Austin American-Statesman (Texas),ROWLING ABOUT; THE PROVINCES,"PARIS PERMENTER, JOHN BIGLEY",Travel; Pg. G4,,2296 words,,,"June 10, 1998",ENGLISH,,,,,,,Copyright 1998 The Austin American-Statesman
,city,information,RECOMMENDED,http,major,highlight,800,home,traveler,include,attraction,province,find,region,summer,spot,adventure,world,july,whale,look,many,bird,offer,view,largest,activity,wildlife,area,light,bear,historic,event,Canada,Northwest_Territories,mountain,best,enjoy,ride,show,know,birder,territory,reach,land,northern,fishing,travel,festival,along,Vancouver,Arctic,Inuit,Toronto,museum,scenery,outdoor,tour,tuck,sea,park,shop,learn,entertainment,range,canoe,moose,favorite,well,road,polar,kayak,culture,plenty,visitor,rug,today,species,excellent,experience,scuba,diving,display,theater,walk,buff,history,atmosphere,lover,island,long,place,resort,eco_tourism,Quebec_City,Montreal,Green_Gables,garden,boast
,27,13,13,12,11,11,10,10,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
"July 1, 1998",152 of 177 DOCUMENTS,Austin American-Statesman (Texas),"Hilton to buy casinos, split off hotel business",,Business; Pg. C1,,569 words,,,"July 3, 1998",ENGLISH,,,,,,,Copyright 1998 The Austin American-Statesman
,company,june,theater,new,window,antitrust,tuesday,business,confidence,high,market,strong,report,survey,buy,federal,computer,chip,Microsoft,Austin,calif,gambling,three,consumer,gain,index,may,last,saturn,car,movie,agree,resolve,complaint,early,sale,corp,government,action,software,launch,intel,lose,battle,accounting,become,price,waterhouse,firm,manage,partner,office,NEW_YORK,WASHINGTON,Intel,corp.,divide,separate,hotel,casino,boost,purchase,mississippi,property,650,million,change,announce,free,lucrative,lodging,operation,less,successful,hit,unfazed,financial,crisis,volatility,stock,economy,surge,amid,optimism,job,economic,climate,hold,rise,revise,136.3,137.6,push,137.4,set,february,time,higher,1969
,6,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"July 20, 1998",154 of 177 DOCUMENTS,Austin American-Statesman (Texas),"National Semiconductor CEO plays to win; Touted for his vision, Brian",Dan Fost,Business; Pg. C1,,1152 words,,,"July 22, 1998",ENGLISH,,,Brian Halla: Visions of a system on a chip.,,,,Copyright 1998 The Austin American-Statesman
,Halla,chip,Intel,go,million,make,National,company,take,maker,run,industry,market,business,lose,intel,play,halla,computer,drive,move,margin,lead,microprocessor,national,pc,ship,sell,forward,include,plant,eat,either,failure,Santa_Clara,Cyrix,rival,federal,antitrust,much,calif,thing,spend,people,keep,call,opinion,man,try,money,right,put,price,analyst,need,strategy,profit,follow,pursue,"1,000",think,burn,buy,player,quarter,sale,low,ever,look,technology,product,dog,leave,ceo,discuss,success,networking,career,open,new,retire,golf,1998,Brian_Halla,system_on_a_chip,AMD,Amelio,many,mighty,vocal,express,glee,woe,wintel,counterpart,operate,quieter,climate,face
,18,15,12,7,7,7,7,6,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
"August 18, 1998",156 of 177 DOCUMENTS,Austin American-Statesman (Texas),Ex-KKK wizard in fifth trial for '66 firebombing; Mississippi,Timothy R. Brown,News; Pg. A2,,519 words,,,"August 19, 1998",ENGLISH,,,"Former Ku Klux Klan Imperial Wizard Samuel Bowers of Laurel, Miss., right, follows attorney Carl Ford into the Forrest County Courthouse on Monday in Hattiesburg, Miss., for jury selection in his fifth trial on murder and arson charges. Vernon Dahmer, a black businessman, was killed in a firebombing in 1966.",,,,Copyright 1998 The Austin American-Statesman
,black,people,three,rights,mississippi,former,trial,charge,state,civil,Bowers,Dahmer,kill,murder,arson,prosecutor,justice,federal,1960,convict,case,segregationist,past,monday,time,firebomb,man,jury,late,six,crime,worker,white,klansmen,go,bower,tax,store,voting,Mississippi,confront,ugliest,episode,put,fifth,order,1966,imperial,wizard,ku,klux,klan,death,help,register,vote,do,district,attorney,lindsay,carter,walk,courthouse,try,deadlock,eventually,serve,prison,notorious,era,1964,slaying,chaney,film,burn,base,attempt,find,guilty,1994,1963,assassination,leader,advancement,de,la,beckwith,dredge,dare,challenge,control,sometimes,impunity,fact,push,good,mean,change,take
,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"September 4, 1998",159 of 177 DOCUMENTS,Austin American-Statesman (Texas),Austin landfill plantroubles neighbors; Residents near two sites,Tara Trower,News; Pg. A1,,1066 words,,,"September 22, 1998",ENGLISH,,,,,,,Copyright 1998 The Austin American-Statesman
,landfill,city,company,neighbor,site,contract,resident,neighborhood,official,Travis_County,mile,concern,trash,waste,garbage,Austin,live,next,near,northeast,open,people,own,Waste_Management,home,dust,toxic,environmental,decide,within,make,have,management,good,safe,federal,plan,Creedmoor,Young,Waste,almost,share,south,reason,problem,nearby,annually,croft,go,somewhere,county,consider,know,percent,take,safety,bury,early,1970,prefer,send,complete,time,although,mean,build,move,life,east,thing,odor,ranch,north,grow,surprised,operate,three,area,part,rule,tell,1990,removal,Texas_Disposal_Systems,Walnut_Place,Harris_Branch,opposite,end,apart,yet,common,become,throw,away,young,worry,five,chronic,respiratory
,29,13,12,8,8,7,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"September 6, 1998",160 of 177 DOCUMENTS,Austin American-Statesman (Texas),Unions have a long way to go to gain public acceptance,Dave Broder,Insight; Pg. J3,,655 words,,,"September 8, 1998",ENGLISH,,,Sweeney,,,,Copyright 1998 The Austin American-Statesman
,union,worker,labor,many,grow,better,expand,government,AFL_CIO,Sweeney,work,represent,victory,economy,show,nonunion,lose,force,president,affiliate,membership,job,public,private,percent,wage,twice,likely,dynamic,people,political,1996,poll,much,American,Trumka,family,time,mix,message,point,small,wider,perspective,run,hard,stay,place,child,product,smoky,industrial,suburb,believe,well,strong,today,different,statistic,unionized,pay,counterpart,occupation,story,complicated,single,number,convey,high,school,diploma,income,rise,relatively,unskilled,ground,underline,critical,importance,education,training,new,century,picture,similar,press,briefing,organize,drive,add,"400,000",member,roll,1997,overall,lick,imbalance,employee,continue
,17,11,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 4, 1998",162 of 177 DOCUMENTS,Austin American-Statesman (Texas),Committed 'til death to the call of the forest; For many who share,Patrick Beach,News; Pg. A1,,3201 words,,,"October 6, 1998",ENGLISH,,,"David Nathan Chain: 'Gypsy' was killed Sept. 17 by a falling tree.  // Earth Firsters 'Brett' from New York and Jennifer Schneider from Southern California pay their respects to a shrine created for David 'Gypsy' Chain, a Texas activist killed by a falling tree while protesting the logging of old-growth redwoods Sept. 17 in Humbolt County, Calif. // Chain's mother, Cindy Allsbrooks of Texas, center, hugs Earth First activists Lucky Marlovitz, left, and Robert DiPerna at the Grizzly Creek Redwoods State Park during her visit to the place of her son's death. // A 1996 photo shows the Headwaters Forest in Humboldt County, Calif., the largest tract of privately owned, old-growth redwoods in the United States. Gov. Pete Wilson recently struck a deal to buy 10,000 acres of the forest, but environmentalists are upset because it allows logging to continue. // At Monday's memorial to Chain in Arcata, Calif., a book of natural fibers containing notes and prayers was given to the family // Forest-dwelling Earth",,,,Copyright 1998 The Austin American-Statesman
,tree,go,death,Earth_First,company,Pacific_Lumber,call,know,protester,mountain,make,forest,kill,Gypsy,Austin,almost,redwood,wood,activist,man,back,log,protest,chain,timber,work,way,cut,life,something,place,family,die,job,feel,Chain,Bullwinkel,top,logger,county,time,story,take,son,gypsy,deal,people,headwater,we,group,believe,put,live,stand,old,number,martyr,name,lose,kind,big,never,new,environmental,money,tell,well,have,mill,land,worker,find,spike,Houston,Hurwitz,earth,stop,remember,foot,think,fall,coast,double,co.,benefit,every,largest,practice,sign,dollar,break,local,action,drive,continue,wish,friend,save,end
,21,13,12,12,11,11,10,10,10,9,9,9,9,9,9,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"October 11, 1998",163 of 177 DOCUMENTS,Austin American-Statesman (Texas),Tito Pontecorvo's Long ride ; This horseman scorned communism to,Patrick Beach,Lifestyle; Pg. K1,,1531 words,,,"October 13, 1998",ENGLISH,,,"TOP: A blue-eyed Akhal-Teke is a member of a rare breed native to Turkmenistan. The Akhal-Tekes nearly disappeared under Soviet rule // .ABOVE: Tito Pontecorvo removes one of his Akhal-Tekes from a pasture at his horse farm in Nixon. // Tito Pontecorvo's double-wide mobile home in Nixon is a big change from his plush stud farm on the Volga River in Russia.  // Tito Pontecorvo shows off one of his Akhal-Tekes outside his Russian breeding facility, home to about 250 horses or 10 percent of the Akhal-Tekes in the world.",,,,Copyright 1998 The Austin American-Statesman
,horse,Texas,Akhal_Tekes,country,go,Russia,Pontecorvo,world,man,tito,work,much,find,breed,time,father,communism,atomic,make,pontecorvo,still,long,tell,breeding,place,Soviet_Union,start,pasture,town,part,son,bomb,family,cold,need,back,physics,nuclear,pacifist,bear,good,slave,hate,ask,people,buy,farm,Tito_Pontecorvo,Tito,attention,oldest,capitalism,nice,second,war,happen,story,everything,physicist,woman,interested,collect,brain,fact,energy,nothing,drop,thing,look,think,idea,boy,well,picture,scowling,around,friend,oceanographer,apply,visa,ship,ocean,home,somewhere,eventually,true,word,let,risk,another,russian,something,know,ride,history,big,private,stud,water
,20,10,7,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"October 22, 1998",167 of 177 DOCUMENTS,Austin American-Statesman (Texas),Female pastor in Waco finds some resistance; New leader of Calvary,C. Bryson Hull,Metro/State; Pg. B7,,362 words,,,"October 26, 1998",ENGLISH,,,The Rev. Julie Pennington-Russell talks about her move to Waco after 16 years leading San Francisco's 19th Avenue Baptist Church.,,,,Copyright 1998 The Austin American-Statesman
,Baptist,church,challenge,convention,San_Francisco,Texas,Pennington_Russell,senior,pastor,expect,messenger,Waco,preacher,new,conservative,lead,faith,do,sense,resistance,sermon,general,spiritual,distance,lot,shorter,temporal,calvary,baptist,know,climate,"1,500",mile,away,woman,controversial,19th,position,become,missionary,within,state,never,sometimes,life,juncture,time,change,rightness,personal,nature,call,skill,gift,tap,town,much,stronghold,liberal,female,member,earliest,taste,deliver,aug,protester,gather,sunday,picket,annual,meeting,november,reliable,word,grapevine,definitely,parliamentary,maneuver,wherein,attendee,exclude,majority,vote,body,similar,disassociated,executive,board,february,ordain,gay,deacon,1995,actively,welcome,gays,lesbian,congregation,WACO
,7,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 24, 1998",168 of 177 DOCUMENTS,Austin American-Statesman (Texas),"Follow the leader? ; Bulls, bears differ on whether Intel can",Lawrence M. Fisher,Weekly Business Review; Pg. 1,,874 words,,,"October 26, 1998",ENGLISH,,,,,,,Copyright 1998 The Austin American-Statesman
,Intel,stock,company,intel,leadership,technology,earning,growth,buy,economy,share,percent,quarter,expect,power,demand,last,current,price,bull,analyst,need,strong,old,recession,drive,application,window,school,follow,may,ratio,leader,always,deliver,microprocessor,continue,today,fall,high,reach,believe,point,low,june,make,report,personal,computer,sale,gain,fourth,bear,process,competition,great,edelstone,think,remain,1999,120,new,world,sell,change,processor,require,profit,greater,lower,third_quarter,ever_shorter,invest,hew,simple,strategy,look,cheap,conventional,measure,define,standard,rest,industry,must,command,disproportionate,therefore,bounce,back,setback,return,teach,incontrovertibly,indeed,generation,invent,dynamic,random
,14,9,8,8,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"November 19, 1998",174 of 177 DOCUMENTS,Austin American-Statesman (Texas),An uncertain year ahead; Austin's real estate market likely to,R. Michelle Breyer,Business; Pg. C1,,810 words,,,"November 23, 1998",ENGLISH,,,"Construction, like this project at MoPac Boulevard and Barton Skyway, has been a common sight as the Austin area has boomed in the '90s, but uncertainty is clouding the commercial real estate outlook for 1999.",,,,Copyright 1998 The Austin American-Statesman
,space,square,foot,market,office,real,estate,percent,rate,million,Austin,new,time,president,change,development,unit,retail,vacancy,industrial,fall,commercial,industry,go,apartment,inc.,another,expect,next,sale,demand,building,Kennedy,ground,boom,august,area,broker,tell,developer,economy,likely,economic,research,company,investment,trust,build,rise,occupancy,1999,although,job,growth,rental,home,tenant,fill,addition,include,continue,plan,downtown,property,sell,Wall_Street,Quick,Rudy,perhaps,safest,take,middle,longer,certainly,bust,either,simply,sophisticated,complicated,city,history,passage,1985,issue,chamber,magazine,right,bottom,write,today,longtime,room,pack,wednesday,institute,eighth,annual,cautious,a.
,11,10,10,9,8,8,8,8,8,8,7,6,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 30, 1998",177 of 177 DOCUMENTS,Austin American-Statesman (Texas),Murderers should pay the ultimate penalty,William 'Rusty' Hubbarth,Editorial; Pg. A11,,596 words,,,"January 7, 1999",ENGLISH,,,,,,,Copyright 1998 The Austin American-Statesman
,sentence,death,capital,murder,convict,editorial,option,life,factor,penalty,sentencing,without,parole,execution,case,justice,McDuff,Texas,Tucker,Pardons,recent,person,misleading,decision,reason,commit,jury,find,give,trial,form,exception,attorney,sympathetic,guilty,include,tucker,lack,commutation,execute,member,crime,naive,criminal,Board,Paroles,rather,elementary,piece,standard,propaganda,propose,fill,deception,uncertainty,need,look,prime,free,murderous,rampage,anything,less,variable,affect,bureaucratic,necessity,change,judicial,climate,1966,convinced,absolute,people,whose,reverse,eventual,innocence,system,work,scrutiny,stage,appellate,review,legal,proceeding,reference,district,weigh,numerous,seek,reach,lightly,capriciously,expensive,extensive,resource,necessary,conviction
,8,8,6,6,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
