PUBLISHED_DATE,DOCUMENTS_INDEX,PUBLISHER,TOPIC,BYLINE,SECTION,SOURCE,LENGTH,DATELINE,SUMMARY,LOAD_DATE,LANGUAGE,CORRECTION_DATE,CORRECTION,GRAPHIC,TYPE,DOCUMENT_TYPE,PUBLISH_TYPE,COPYRIGHT
"February 16, 1998, Monday",1 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),CLIMATE CHANGES COULD BE SUDDEN,"WILLIAM K. STEVENS, THE NEW YORK TIMES","SCIENCE, TECHNOLOGY & MEDICINE, Pg. A-11",,824 words,,,"February 18, 1998",ENGLISH,,,,,,,Copyright 1998 P.G. Publishing Co.
,climate,change,system,scientist,rise,ice,warming,temperature,carbon,dioxide,degree,age,find,threshold,effect,gradually,less,pressure,climatic,abrupt,least,may,Greenland,widespread,human,feel,make,grow,evidence,decade,time,increase,concentration,gas,happen,last,much,lead,wave,know,question,the,pay,attention,might,something,examine,clue,take,team,world,impact,study,another,paleoclimatologist,sediment,"1,500",end,abruptly,rain,within,think,atmospheric,switch,Lamont_Doherty,University,deMenocal,Nevada,Taylor,debate,global,assumption,earth,smoothly,easier,adapt,accumulation,geological,clearer,past,undergone,drastic,rainfall,pattern,space,lifetime,implication,federal,international,policy,enormous,produce,burn,fossil,fuel,coal,oil,steadily,accumulate
,impeachment,Clinton,president,impeach,history,policy,Congress,public,Johnson,analyst,sure,foreign,House,University,back,weaken,scholar,legislation,Sullivan,Rockman,able,govern,many,quite,much,pass,major,look,thing,Senate,appear,expect,nation,several,question,badly,politically,possibly,political,compare,successful,new,agree,majority,bombing,process,partisan,pretty,reform,stalemate,already,1998,reach,today,long,influence,go,make,world,may,power,still,fail,convict,eye,stain,image,remember,yet,shock,believe,republican,war,case,forget,Pittsburgh,Iraq,United_States,UNC,certain,outlook,cloudier,force,office,vow,never,resign,prove,true,must,face,next,crippled,become,second,answer,nonpartisan,yes,effectively
,16,16,10,7,7,7,7,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"May 17, 1998, Sunday",150 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),"HMO-BASHING SPICES CAMPAIGNS; CANDIDATES ARE FEEDING OFF VOTERS' DEMAND FOR PATIENTS' RIGHTS FROM MANAGED; CARE, BUT AT WHAT PRICE?","PETER T. KILBORN, THE NEW YORK TIMES","NATIONAL, Pg. A-1",,1314 words,WASHINGTON,,"May 19, 1998",ENGLISH,,,,,,,Copyright 1998 P.G. Publishing Co.
,care,health,industry,issue,insurance,campaign,organization,plan,legislation,managed_care,republican,cost,HMOs,patient,candidate,doctor,right,commercial,people,public,democrat,argument,percent,employer,Clinton,state,manage,election,television,bill,governor,president,make,go,company,help,four,ago,response,time,system,million,political,regulatory,pay,consultant,voter,Congress,Louise,anger,major,education,sweeping,rights,include,primary,general,typically,promote,malpractice,sen,gov,it,rep.,new,defense,the,status,quo,believe,turn,good,kind,poll,sentiment,back,government,choose,enrollment,climb,work,choice,movie,family,premium,coalition,enactment,develop,anecdote,survey,willing,support,number,wide,mile,California,Texas,North_Carolina,Democratic
,16,11,9,7,7,6,6,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"August 30, 1998, Sunday",154 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),SECURITY EXPERTS URGE BUSINESS AS USUAL DESPITE RISK OF TERRORISM ATTACKS,"CAROLYN SPENCER BROWN, THE WASHINGTON POST","TRAVEL, Pg. F-6",,532 words,,,"September 4, 1998",ENGLISH,,,,,,,Copyright 1998 P.G. Publishing Co.
,security,terrorist,traveler,U.S.,attack,retaliation,aug,government,site,overseas,travel,go,destination,Sudan,Afghanistan,group,embassy,raise,high,http,warning,people,bombing,consultant,usual,point,risk,take,web,caution,avoid,airlines,air,airport,area,Kenya,Tanzania,Pinkerton,missile,bomb,earlier,alarm,official,quote,prospect,briefing,//www.pinkertons.com/pgis,internet,reiterate,possibility,retaliatory,target,either,private,sector,extremely,question,worry,unwitting,victim,scheme,stay,home,many,remember,flight,103,almost,decade,ago,accord,speculation,libya,1986,necessarily,subscribe,theory,conced,indelibly,etch,everyone,mind,advice,position,business,view,can,permit,change,course,life,americans,probably,least,tourist,anyway,hard,careful,look
,8,6,6,6,5,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"August 31, 1998, Monday",155 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),WALL STREET PONDERS: HAS A REAL BEAR ARRIVED?,"TIM SMART, THE WASHINGTON POST","NATIONAL, Pg. A-1",,1185 words,NEW YORK,,"September 2, 1998",ENGLISH,,,,,,,Copyright 1998 P.G. Publishing Co.
,market,stock,investor,price,company,week,last,world,still,Wall_Street,end,value,fund,sell,Russia,bull,economic,money,Dow,summer,percent,watch,seem,bear,think,financial,time,drop,co.,office,begin,economy,question,average,today,capitalism,lose,almost,point,peak,swoon,past,decade,lower,another,correction,1987,around,inning,worry,crisis,beyond,emerge,president,problem,moment,individual,believe,really,well,hold,mutual,force,long,move,lead,july,turn,way,back,set,buy,1980,rise,sign,far,largest,oil,fewer,less,run,look,favor,notion,American,China,Japan,discontent,enter,final,uppermost,mind,professional,trader,await,open,bell,greatest,history
,17,13,8,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
"September 20, 1998, Sunday",156 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),FALL COLORS TO COME EARLY THIS YEAR; DRY SUMMER LEADS FORESTERS TO PREDICT JUMP OF TWO WEEKS,"MICHAEL RUBINKAM, THE ASSOCIATED PRESS","STATE, Pg. B-3",,485 words,PHILADELPHIA,,"October 3, 1998",ENGLISH,,,,,,,Copyright 1998 P.G. Publishing Co.
,foliage,color,fall,leave,week,season,october,Poconos,show,dry,tree,already,make,Pennsylvania,ahead,summer,forestry,expert,peak,turn,green,likely,weather,july,inch,normal,drop,rain,end,change,colorful,tourism,million,every,always,schedule,expect,arrive,district,forester,maple,start,red,although,still,dominant,southern,reach,birch,black,gum,beginning,early,result,official,rainfall,nearly,average,7.83,accord,stress,cause,stop,chlorophyl,pigment,plant,cell,brilliant,usual,die,ground,sooner,lack,four,poor,predict,have,really,never,bad,leaf,chief,division,state,department,conservation,when,may,vary,september,middle,everything,seem,place,the,thing,shorter,lot,wind
,7,6,6,6,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"September 28, 1998, Monday",157 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),"IN PREDICTION SCIENCE, CHAOS IS THE ONLY CONSTANT","MALCOLM W. BROWNE, THE NEW YORK TIMES","SCIENCE, TECHNOLOGY AND MEDICINE, Pg. A-8",,1471 words,,,"October 9, 1998",ENGLISH,,,"DRAWING, DRAWING: By James Hilston/Post-Gazette",,,,Copyright 1998 P.G. Publishing Co.
,prediction,forecast,base,scientist,time,future,theory,reach,event,earthquake,predict,system,chaotic,many,may,little,occur,object,solution,N_body,around,ago,thing,much,depend,approach,remain,know,offer,help,understanding,cause,plate,life,seem,impossible,among,mathematician,physicist,problem,equation,chaos,behavior,never,group,decision,human,Newton,Gott,sage,oracle,change,though,ever,still,send,psychic,sometimes,scientific,leave,mathematical,statistical,often,phenomena,stock,market,weather,place,useful,expert,geologist,good,tectonic,yet,four,catch,sea,last,puzzle,quake,within,single,surprise,include,tsunami,people,almost,principle,call,proportional,three,example,describe,motion,beyond,approximate,devise,space,distant
,7,7,7,7,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"November 2, 1998, Monday",160 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),FACILITY TO USE GARBAGE TO PRODUCE FUEL OIL,"MATTHEW L. WALK, THE NEW YORK TIMES","SCIENCE, TECHNOLOGY & MEDICINE, Pg. A-11",,544 words,"JENNINGS, La.",,"November 3, 1998",ENGLISH,,,"CHART, CHART: BC International Corp.; N.Y. Times News Service: (A New Way to; Make Ethanol)",,,,Copyright 1998 P.G. Publishing Co.
,plant,use,might,sugar,power,new,bacterium,material,oil,grass,fuel,alcohol,ethanol,produce,across,country,corn,digest,Energy_Department,crude,gasoline,grow,garbage,ingredient,it,company,bc,commercial,cost,zero,energy,work,technology,part,useless,rice,well,woody,process,cellulose,gene,mobilis,make,million,KO11,open,1977,refine,prove,unprofitable,converted,1981,molass,1987,grain,follow,rust,tank,pipe,gravel,path,construction,worker,convert,turn,agricultural,product,blend,car,truck,alone,modify,vehicle,wheat,never,economic,success,owner,subsidy,help,genetically,engineered,patented,hope,cusp,era,president,chief,executive,exactly,beginning,embargo,believe,way,replace,international,try,scale,the
,11,6,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 26, 1998, Saturday",164 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),GLOBAL BALLOON FLIGHT ABORTED,"MALCOLM W. BROWNE, THE NEW YORK TIMES","NATIONAL, Pg. A-1",,1062 words,,,"January 6, 1999",ENGLISH,,,"PHOTO MAP, PHOTO: George F. Lee/Honolulu Star-Bulletin: Two Coast Guard; helicopters head for Barbers Point Naval Air Station yesterday after picking; up the three balloonists 15 miles north of Kahuku Point on Oahu, Hawaii.; MAP: ICO Global/Associated Press (no caption)",,,,Copyright 1998 P.G. Publishing Co.
,balloon,team,flight,end,crew,include,Branson,fly,world,attempt,China,balloonist,sea,mile,land,wind,company,permission,around,storm,three,north,last,make,distance,record,crossing,capsule,hope,air,recent,yacht,race,hit,latest,overflight,England,Fossett,mountain,airspace,challenge,force,ditch,landing,nearly,sport,set,success,big,coast,trough,remain,open,man,blow,200,hour,high,sorry,solid,night,let,site,thursday,million,ago,ballooning,country,bring,begin,avoid,circle,use,lift,cost,many,technical,ICO_Global,Asia,America,Lindstrand,ICO_Global_Challenge,long_distance,Russia,Libya,Tibet,round_the_world,halfway,skirt,range,hostile,veteran,aboard,mark,successful,achieve,great,goal,nonstop
,23,8,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
"December 17, 1998, Thursday",167 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),EL NINO AFFECTS RAIN FOREST'S ABSORPTION OF CARBON,"JOSEPH B. VERRENGIA, THE ASSOCIATED PRESS","SCIENCE, TECHNOLOGY AND MEDICINE, Pg. A-3",,527 words,,,"December 18, 1998",ENGLISH,,,,,,,Copyright 1998 P.G. Publishing Co.
,carbon,dioxide,forest,el,nino,rain,study,ton,global,scientist,act,planet,much,million,absorb,researcher,cycle,sink,Amazon,gas,warming,condition,tree,climate,excess,three,episode,measurement,weather,source,understanding,show,world,severe,result,develop,level,expect,Tian,instead,inhal,extra,opposite,exhal,potentially,add,normal,lung,dense,canopy,stretch,thousand,mile,release,oxygen,700,scramble,become,parch,determine,produce,200,calculation,other,today,journal,nature,examine,1980,1994,include,trend,clear,bring,hot,dry,ecosystem,fluctuating,key,step,accurately,predict,manage,21st,century,temperature,creep,degree,industry,traffic,deforestation,human,activity,generate,greenhouse,call,trap,heat,sun
,16,7,7,7,7,5,5,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 25, 1998, Sunday",174 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),"WEST AFRICA'S OPEN DOOR; CONTINENT WELCOMES VISITORS WITH BEAUTY, HOSPITALITY AND HISTORY","ERVIN DYER, POST-GAZETTE STAFF WRITER","TRAVEL, Pg. D-1",,2316 words,,,"March 4, 1999",ENGLISH,,,"PHOTO (3), PHOTO: Children draped in Kente cloth dance and sing at an African; naming ceremony in Accra, the capital of Ghana. Such ceremonies are held to; bestow traditional African names based on birth order and day of birth.; PHOTO: Melanie Eversley/Detroit Free Press: African slaves were chained to; cannonballs like and forced to stand in the hot sun at Elmina Castle in; Elmina, Ghana.; PHOTO: A view of downtown Abidjan, Ivory Coast, a city popular for its; cosmopolitan flavor.",,,,Copyright 1998 P.G. Publishing Co.
,Ghana,hotel,travel,people,make,city,tour,black,coast,air,take,West_Africa,country,home,view,man,fly,require,Africa,Dakar,know,village,tourist,we,journey,african,able,woman,need,slave,information,America,Cote,Accra,African,French,trade,capital,give,touch,grow,market,smooth,lush,palm,bear,water,pool,history,du,bois,museum,stay,nation,former,modern,building,wait,walk,restaurant,court,outside,fresh,visit,past,play,visitor,seem,check,house,door,contact,international,fee,around,202,Atlantic,Senegal,United_States,Goree_Island,Ghana_Airways,VISA,welcome,warm,lucrative,bank,accra,rural,fishing,ghana,continent,sophisticated,bustling,morning,let,tropical,though,thousand,mile
,19,11,10,8,7,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"March 10, 1998, Tuesday",185 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),SILICON VALLEY CAN TEACH BOSSES HOW TO MOTIVATE,SHERWOOD ROSS,"TABS, Pg. H-5",,679 words,,,"March 12, 1998",ENGLISH,,,,,,,Copyright 1998 P.G. Publishing Co.
,Meyer,company,employer,work,can,knowledge,people,focus,may,human,find,employee,problem,go,top,business,worker,meyer,valley,Valley,resource,percent,think,way,firm,innovate,economy,next,creative,recent,executive,best,maximize,take,issue,include,open,note,stock,new,write,please,customer,define,team,allow,research,tool,Silicon_Valley,savvy,seek,dedicated,force,something,learn,practice,unemployment,skidd,4.6,lucky,warm,body,never,mind,dedication,unique,encourage,evoke,passion,researcher,manage,principal,integral,calif,consulting,you,machine,beauracratic,environment,resolve,much,else,matter,global,critical,piece,the,greatest,face,industry,across,planet,skilled,capable,importantly,precisely,consultant,survey,"2,143"
,10,7,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"August 17, 1998, Monday",190 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),BALLOON GLOBAL QUEST ABORTED; SOLO SPIRIT PLUNGES INTO SEA; FOSSETT SURVIVES DISASTER,"MICHAEL WOODS, POST-GAZETTE WASHINGTON BUREAU","WORLD, Pg. A-1",,785 words,WASHINGTON,,"August 17, 1998",ENGLISH,,,"MAP, MAP: Washington University in St. Louis web site; James; Hilston/Post-Gazette: (Balloon down)",,,,Copyright 1998 P.G. Publishing Co.
,Fossett,Solo_Spirit,balloon,flight,remain,hour,plane,raft,mission,last,mile,ocean,accord,report,emergency,supplies,expect,control,break,Mission_Control,Washington_University,Argentina,great,aviation,plunge,water,coast,10:23,a.m.,eight,rescue,locate,drop,life,later,good,early,morning,late,pilot,lead,complete,distance,landing,prize,rescuer,able,location,device,electronic,go,descent,allow,time,survival,make,week,call,point,world,record,milestone,message,Australia,St._Louis,Mendoza,adventure,story,oldest,form,unwritten,today,adventurer,mishap,begin,end,fourth,attempt,circumnavigating,prove,elusive,goal,annal,manned,miraculously,survive,suspense,fate,millionaire,6:45,p.m.,roughly,500,float,capsulelike,gondola,fosset,reportedly,climb
,14,7,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"September 21, 1998, Monday",191 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),"AHH, SWEET YOUTH; DESIGNERS IN N.Y. SHOW SOFT LOOKS FOR SPRING","JACKIE WHITE, KANSAS CITY STAR","LIFESTYLE, Pg. F-1",,796 words,NEW YORK,,"September 22, 1998",ENGLISH,,,"PHOTO (4), PHOTO: Mitch Jacobsen/Associated Press: Donna Karan's fashions for; spring include a casual jacket shown over a bare fine cashmere tube and; matching column trousers.; PHOTO: Brad Rickerby/Reuters News Service: Donna Karan's spring collection; includes a pink taffeta strapless twist dress.; PHOTO: Mitch Jacobsen/Associated Press: Above right: Calvin Klein's collection; includes a desert stretch cotton jacket over an alabaster superfine; cashmere-silk tank with a desert stretch cotton pant.; PHOTO: Adam Nadel/Associated Press: Right: A white cotton/nylon jacket is worn; over a white cotton ribbed t-shirt and white cotton/nylon drawstring pants at; the DKNY show.",,,,Copyright 1998 P.G. Publishing Co.
,skirt,dress,fashion,new,layer,designer,clothes,well,way,model,sheer,tulle,cashmere,pale,color,next,spring,may,line,top,early,set,pink,look,drape,use,leave,New_York,Donna_Karan,rise,print,sheath,organza,wear,still,picture,part,open,show,away,week,edge,hold,idea,white,light,long,reminiscent,sleeve,knee,longer,jacket,fabric,time,chiffon,T_shirts,Karan,Nicole_Miller,monday,night,football,world,series,yet,runways,watch,blithely,glide,along,delicate,pleated,oversize,mostly,frothy,mean,yes,season,holiday,president,debt,winter,coat,wrong,unusual,apparel,business,quietly,marketing,clothing,september,de,livery,store,february,march,name,warm,weather,public
,6,6,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"November 8, 1998, Sunday",195 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),"POLAND'S PROMISE; NO LONGER UNDER SOVIET FOG, WARSAW AND KRAKOW ARE REMAKING THEMSELVES INTO; TOURIST ATTRACTIONS","TOM WASELESKI, ASSOCIATE EDITOR, POST-GAZETTE","TRAVEL, Pg. F-1",,2141 words,,,"November 13, 1998",ENGLISH,,,"PHOTO (6), PHOTO: Polish National Tourist Office: Krakow's major attraction is; Wawel Hill, where Wawel Castle and the royal cathedral command a magnificent; view.; PHOTO: Top photo: In the middle of Krakow's marketplace sits Cloth Hall, a; huge 14th-century trade building that was rebuilt in 1555 in Renaissance; style. It's a gathering place for artists and artisans who trade in souvenirs; and handicrafts.; PHOTO: Left: Members of an Allegheny County trade delegation are serenaded by; a brass band of coal miners during a visit to Katowice, Poland, last summer.; PHOTO: Cloth Hall is in the center of Krakow's Maket Square, one of Europe's; largest medieval squares.; PHOTO: Bill Hogan/Chicago Tribune: A shopper picks out a running shoe in the; flea market that sprawls on the grounds around the Palace of Culture in; Warsaw. The palace was built by Stalin as a gift to the Polish people in; Warsaw.; PHOTO: Lori Montgomery/Detroit Free Press: A view dow Prozna Street from what; would have been the Warsaw ghetto. The street, which barely survived World War; II, is the site of a $ 7 million project that seeks to restore essential; elements of the Jewish community.",,,,Copyright 1998 P.G. Publishing Co.
,Warsaw,Poland,city,square,tourist,Krakow,restaurant,business,hotel,country,polish,Polish,building,visitor,traveler,high,street,many,travel,table,way,pierogy,top,warsaw,waiter,best,learn,among,name,several,room,cathedral,market,medieval,sit,hour,Europe,American,seat,play,around,group,near,trip,last,golden,small,shop,may,three,architecture,renaissance,office,tower,book,jewelry,people,today,warning,along,hold,massive,royal,old,center,trade,century,door,build,time,Pittsburgh,Western,summer,night,historic,line,patron,outside,corner,facade,language,ago,still,course,government,pittsburgh,end,june,we,take,bring,dumpling,serve,zloty,fill,turn,delicate,cultural,new
,15,13,11,8,8,8,7,7,7,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"June 28, 1998, Sunday",202 of 204 DOCUMENTS,Pittsburgh Post-Gazette (Pennsylvania),"A NEW, UNSETTLING U.S-SINO ALLIANCE","JIM MANN, LOS ANGELES TIMES","WORLD, Pg. A-4",,666 words,BEIJING,,"June 30, 1998",ENGLISH,,,,,,,Copyright 1998 P.G. Publishing Co.
,Clinton,China,nuclear,summit,American,Jiang,India,president,leader,United_States,policy,end,make,world,weapon,Chinese,Japan,Clinton_Jiang,foreign,close,eight,news,conference,new,process,often,country,generation,massacre,government,confront,nation,happen,partner,show,demonstrate,thus,head,back,able,treat,threat,test,testing,deploy,Jiang_Zemin,Tiananmen_Square,Washington,Asia,Pakistan,unimaginable,ago,appear,move,alignment,estrangement,prevail,cold,war,second,amicable,meeting,package,deal,stunningly,warm,earthy,succeed,least,forge,partnership,underscored,endure,nature,old,fascination,obsession,past,decide,put,center,global,aspiration,amaze,disappointing,recur,19th,century,despite,continue,difference,human,rights,plain,collaborate,ever,closely,affair,issue
,8,8,6,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
